,Key,ds,y
455,Others,2023-07-21,0.005188434507806236
456,Others,2023-07-28,0.0017172561032210154
457,Others,2023-08-04,0.0020589025154417687
458,Others,2023-08-11,0.002617200055098948
459,Others,2023-08-18,0.0029122174455692693
460,Others,2023-08-25,0.003564109418159137
461,Others,2023-09-01,0.0030907558302894073
462,Others,2023-09-08,0.0013100436681222707
463,Others,2023-09-15,0.0016100009470593807
464,Others,2023-09-22,0.0037603515294912957
465,Others,2023-09-29,0.0007388593858231356
466,Others,2023-10-06,0.0035078488117162147
467,Others,2023-10-13,0.002145922746781116
468,Others,2023-10-20,0.007703112963885994
469,Others,2023-10-27,0.0019917673615721682
470,Others,2023-11-03,0.0038399544894282735
471,Others,2023-11-10,0.0028838550630261874
472,Others,2023-11-17,0.0016283853273911552
473,Others,2023-11-24,0.0022249690976514215
474,Others,2023-12-01,0.0013074336944340682
475,Others,2023-12-08,0.0020908140539066407
476,Others,2023-12-15,0.0001392369813422445
477,Others,2023-12-22,0.0023580786026200875
478,Others,2023-12-29,0.0013699483155862758
479,Others,2024-01-05,0.002698708475229712
480,Others,2024-01-12,0.002967630005022143
481,Others,2024-01-19,0.005015771239464295
482,Others,2024-01-26,0.002472952086553323
483,Others,2024-02-02,0.0018773227079422244
484,Others,2023-02-10,0.0
485,Others,2023-02-17,0.00017154129856763016
486,Others,2023-02-24,0.0
487,Others,2023-03-03,8.522969402539845e-05
488,Others,2023-03-10,0.0003054900933926857
489,Others,2023-03-17,0.0005564830272676684
490,Others,2023-03-24,0.0008166072119310613
491,Others,2023-03-31,0.0003304692663582286
492,Others,2023-04-07,0.0006879649137893967
493,Others,2023-04-14,0.0004377133852753217
494,Others,2023-04-21,0.0008562010360032537
495,Others,2023-04-28,8.737821661059898e-05
496,Others,2023-05-05,0.0004927211646136618
497,Others,2023-05-12,0.0005561021516875561
498,Others,2023-05-19,0.0010331467929401636
499,Others,2023-05-26,0.0006122359732365417
500,Others,2023-06-02,0.0008465966813410091
501,Others,2023-06-09,0.0010111223458038423
502,Others,2023-06-16,0.0006219181733374794
503,Others,2023-06-23,0.00177799135031235
504,Others,2023-06-30,0.0011727030806007847
505,Others,2023-07-07,0.0021885828925770562
506,Others,2023-07-14,0.002281972417898601
507,Others,2023-07-21,0.0016508655252110748
508,Others,2023-07-28,0.002320616355704075
509,Others,2023-08-04,0.0018798675140990061
510,Others,2023-08-11,0.0013315579227696406
511,Others,2023-08-18,0.0030508944667868533
512,Others,2023-08-25,0.002494876592711396
513,Others,2023-09-01,0.0034653929006275173
514,Others,2023-09-08,0.00380536494073612
515,Others,2023-09-15,0.002651766265744862
516,Others,2023-09-22,0.0023660638837248605
517,Others,2023-09-29,0.002770722696836758
518,Others,2023-10-06,0.003814785582741384
519,Others,2023-10-13,0.0015647353361945638
520,Others,2023-10-20,0.0018578095971725046
521,Others,2023-10-27,0.0022130748461912982
522,Others,2023-11-03,0.0019910875130368824
523,Others,2023-11-10,0.0006511930787478487
524,Others,2023-11-17,0.0008998971546109016
525,Others,2023-11-24,0.0017305315203955502
526,Others,2023-12-01,0.0014475158759805753
527,Others,2023-12-08,0.0019090041361756285
528,Others,2023-12-15,0.0013459574863083634
529,Others,2023-12-22,0.0031441048034934497
530,Others,2023-12-29,0.001245407559623887
531,Others,2024-01-05,0.0012850992739189102
532,Others,2024-01-12,0.0015522987718577363
533,Others,2024-01-19,0.0011893065825533894
534,Others,2024-01-26,0.0003863987635239567
535,Others,2024-02-02,0.0010727558331098425
536,Others,2023-01-06,0.005417697812855327
537,Others,2023-01-13,0.004138487937821742
538,Others,2023-01-20,0.0036041162801726183
539,Others,2023-01-27,0.004102653631284916
540,Others,2023-02-03,0.0032637075718015664
541,Others,2023-02-10,0.0038029100529100527
542,Others,2023-02-17,0.0030019727249335276
543,Others,2023-02-24,0.003956834532374101
544,Others,2023-03-03,0.0034091877610159375
545,Others,2023-03-10,0.0029239766081871343
546,Others,2023-03-17,0.0030820598433286247
547,Others,2023-03-24,0.0031374908668930245
548,Others,2023-03-31,0.0036764705882352936
549,Others,2023-04-07,0.003740809218729845
550,Others,2023-04-14,0.0024511949575418018
551,Others,2023-04-21,0.0033391840404126895
552,Others,2023-04-28,0.002140766306959675
553,Others,2023-05-05,0.0027771556550951846
554,Others,2023-05-12,0.0023099627839329256
555,Others,2023-05-19,0.002410675850193715
556,Others,2023-05-26,0.0031486421480736433
557,Others,2023-06-02,0.0048538209730217855
558,Others,2023-06-09,0.0038686420187277444
559,Others,2023-06-16,0.0035982408600239877
560,Others,2023-06-23,0.0033157135992311387
561,Others,2023-06-30,0.001984574444093636
562,Others,2023-07-07,0.0018846130463857985
563,Others,2023-07-14,0.002480404802063697
564,Others,2023-07-21,0.003160228291118344
565,Others,2023-07-28,0.003805810823354683
566,Others,2023-08-04,0.0037597350281980122
567,Others,2023-08-11,0.0024794526837779514
568,Others,2023-08-18,0.002218832339481348
569,Others,2023-08-25,0.004143277198609997
570,Others,2023-09-01,0.002716118759951297
571,Others,2023-09-08,0.0025577043044291954
572,Others,2023-09-15,0.0034567667392745526
573,Others,2023-09-22,0.00312658441777928
574,Others,2023-09-29,0.003925190487185408
575,Others,2023-10-06,0.0035955450320091205
576,Others,2023-10-13,0.002011802575107296
577,Others,2023-10-20,0.0028546830395577505
578,Others,2023-10-27,0.002655689815429558
